idx,canonicalsmiles,NumAtoms,NumHeavyAtoms,NumHeteroatoms,NumRotatableBonds,RingCount,NumAromaticRings,NumAromaticCarbocycles,NumHAcceptors,MolWt,HeavyAtomMolWt,TPSA,MolLogP,MolMR,Asphericity,Eccentricity,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex,FractionCSP2
262.0,C/C=C\CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
263.0,[Na][O]B([O][Na])c1ncco1,,,,,,,,,,,,,,,,,,,,,,,
264.0,[Na][O]B(Cc1ccncc1)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
265.0,CC1=C(B([O][Na])[O][Na])C(=O)CC1,,,,,,,,,,,,,,,,,,,,,,,
266.0,C/C=C(\C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
267.0,[B]C=CC(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
268.0,O=CC=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
269.0,[Na][O]B(CCCl)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
270.0,CC(C)=CCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
271.0,O=C=C1C=CC=CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
272.0,CCCC/C(C)=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
273.0,[Na][O]B([O][Na])c1cccnn1,,,,,,,,,,,,,,,,,,,,,,,
274.0,O=C([B][O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
275.0,C=CC(=O)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
276.0,CCOC=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
277.0,CC1=CCC(C)(B([O][Na])[O][Na])C=C1,,,,,,,,,,,,,,,,,,,,,,,
278.0,COC1(B([O][Na])[O][Na])C=CC=CC1,,,,,,,,,,,,,,,,,,,,,,,
279.0,[B]/C=C/C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
280.0,CC1(B([O][Na])[O][Na])C=CC=CC1,,,,,,,,,,,,,,,,,,,,,,,
281.0,Cc1ccnc(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
282.0,Cc1ccnc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
283.0,Cc1ccc(B([O][Na])[O][Na])c(F)n1,,,,,,,,,,,,,,,,,,,,,,,
284.0,Fc1ncc(B([O][Na])[O][Na])cn1,,,,,,,,,,,,,,,,,,,,,,,
285.0,C=C(B([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
286.0,CC(C)C/C=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
287.0,O=C([O][Na])B(F)F,,,,,,,,,,,,,,,,,,,,,,,
288.0,Fc1ccnc(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
289.0,Cc1nc(B([O][Na])[O][Na])ccc1F,,,,,,,,,,,,,,,,,,,,,,,
290.0,FCc1ccc(B([O][Na])[O][Na])cc1,,,,,,,,,,,,,,,,,,,,,,,
291.0,Fc1ccc(B([O][Na])[O][Na])nc1,,,,,,,,,,,,,,,,,,,,,,,
292.0,Fc1cccc(B([O][Na])[O][Na])n1,,,,,,,,,,,,,,,,,,,,,,,
293.0,FCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
294.0,Cc1nc(F)ccc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
295.0,Cc1cncc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
296.0,Cc1cnc(F)c(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
297.0,FC(F)(F)CCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
298.0,CN1CCC(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
299.0,Fc1cccc(CB([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
300.0,Fc1ccc(CB([O][Na])[O][Na])cc1,,,,,,,,,,,,,,,,,,,,,,,
301.0,Fc1cnc(B([O][Na])[O][Na])cn1,,,,,,,,,,,,,,,,,,,,,,,
302.0,Cc1nccc(B([O][Na])[O][Na])c1F,,,,,,,,,,,,,,,,,,,,,,,
303.0,[Na][O]B([O][Na])c1cnc[nH]1,,,,,,,,,,,,,,,,,,,,,,,
304.0,O=C(CF)C(F)(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
305.0,FCc1cccc(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
306.0,Cc1cccc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
307.0,FC(F)=C(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
308.0,[B]C(=O)N1C[C@@H](F)C[C@H]1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
309.0,Fc1ccccc1CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
310.0,FC(F)(F)C1CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
311.0,FC(F)(F)[C@@H]1C[C@H]1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
312.0,Cc1c(F)cncc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
313.0,FCc1ccccc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
314.0,FC1(B([O][Na])[O][Na])C=CC=NC1,,,,,,,,,,,,,,,,,,,,,,,
315.0,Fc1nccnc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
316.0,FC1=CC=C(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
317.0,FC(F)(F)C1(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
318.0,FC1C=CC(B([O][Na])[O][Na])=CC1,,,,,,,,,,,,,,,,,,,,,,,
319.0,FC(F)(F)/C=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
320.0,Cc1cc(B([O][Na])[O][Na])cc(F)n1,,,,,,,,,,,,,,,,,,,,,,,
321.0,Cn1ncc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
322.0,Fc1cn[nH]c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
323.0,Cc1c(B([O][Na])[O][Na])ccnc1F,,,,,,,,,,,,,,,,,,,,,,,
324.0,Fc1coc(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
325.0,Cn1cc(F)cc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
326.0,Cn1ccc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
327.0,Cc1ncc(B([O][Na])[O][Na])cc1F,,,,,,,,,,,,,,,,,,,,,,,
328.0,Cc1nccc(F)c1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
329.0,Fc1cc(B([O][Na])[O][Na])c[nH]1,,,,,,,,,,,,,,,,,,,,,,,
330.0,Cn1cc(B([O][Na])[O][Na])cc1F,,,,,,,,,,,,,,,,,,,,,,,
331.0,Fc1c[nH]cc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
332.0,Cc1cc(F)nc(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
333.0,O=C([O][Na])B(F)Br,,,,,,,,,,,,,,,,,,,,,,,
334.0,[B]c1cc(CC(=O)[O][Na])ccc1F,,,,,,,,,,,,,,,,,,,,,,,
335.0,[B]c1cc(F)ccc1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
336.0,[B]c1cccc(C(=O)[O][Na])c1F,,,,,,,,,,,,,,,,,,,,,,,
337.0,FC1=C(B([O][Na])[O][Na])CCC=C1,,,,,,,,,,,,,,,,,,,,,,,
338.0,FC1=CCCC(B([O][Na])[O][Na])=C1,,,,,,,,,,,,,,,,,,,,,,,
339.0,FC1=C(B([O][Na])[O][Na])C=CCC1,,,,,,,,,,,,,,,,,,,,,,,
340.0,FC1CCCC(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
341.0,FC1CCC(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
342.0,CC1CC(F)=CC=C1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
343.0,[B]c1ccc(F)c(C(=O)[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
344.0,FC1=CCC(B([O][Na])[O][Na])C=C1,,,,,,,,,,,,,,,,,,,,,,,
345.0,O=C([O][Na])c1ccccc1B(F)F,,,,,,,,,,,,,,,,,,,,,,,
346.0,CC(F)(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
347.0,Fc1ccc(B([O][Na])[O][Na])nn1,,,,,,,,,,,,,,,,,,,,,,,
348.0,Fc1ccc(B([O][Na])[O][Na])o1,,,,,,,,,,,,,,,,,,,,,,,
349.0,FC1C=CC=C(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
350.0,C=CC(B([O][Na])[O][Na])=C(C)F,,,,,,,,,,,,,,,,,,,,,,,
351.0,[B]C(F)C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
352.0,C=CC=C(B([O][Na])[O][Na])C(=C)F,,,,,,,,,,,,,,,,,,,,,,,
353.0,CB(F)OC(=O)C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
354.0,O=C([O][Na])C(=O)B(F)F,,,,,,,,,,,,,,,,,,,,,,,
355.0,O=C([O][Na])c1cccc(B(F)F)c1,,,,,,,,,,,,,,,,,,,,,,,
356.0,O=C(COB(F)C(F)(F)F)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
357.0,O=C([O][Na])c1ccc(B(F)F)cc1,,,,,,,,,,,,,,,,,,,,,,,
358.0,Cc1ncc(F)cc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
359.0,FC1(F)CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
360.0,CC1(F)C=CC(B([O][Na])[O][Na])=CC1,,,,,,,,,,,,,,,,,,,,,,,
361.0,CCB(F)C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
362.0,CB(F)C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
363.0,Fc1nccc(B([O][Na])[O][Na])n1,,,,,,,,,,,,,,,,,,,,,,,
364.0,FCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
365.0,FCc1ncccc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
366.0,FC(F)(F)CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
367.0,FC(F)(F)C=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
368.0,Fc1ccc(B([O][Na])[O][Na])[nH]1,,,,,,,,,,,,,,,,,,,,,,,
369.0,Fc1cc(B([O][Na])[O][Na])[nH]c1F,,,,,,,,,,,,,,,,,,,,,,,
370.0,[B]c1cc(C(=O)[O][Na])c(F)cc1C,,,,,,,,,,,,,,,,,,,,,,,
371.0,CC1=C(B([O][Na])[O][Na])CCC(F)=C1,,,,,,,,,,,,,,,,,,,,,,,
372.0,C=C/C=C(/F)C(=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
373.0,CC1=C(F)CCC(B([O][Na])[O][Na])=C1,,,,,,,,,,,,,,,,,,,,,,,
374.0,C=C/C=C(/B([O][Na])[O][Na])C(=C)F,,,,,,,,,,,,,,,,,,,,,,,
375.0,C=C(F)/C=C\C(=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
376.0,FC1=CCC=CC=C1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
377.0,C=C(F)/N=C\C(=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
378.0,FC1=CC=CC(B([O][Na])[O][Na])=CC1,,,,,,,,,,,,,,,,,,,,,,,
379.0,FOc1ccc(B([O][Na])[O][Na])cc1,,,,,,,,,,,,,,,,,,,,,,,
380.0,C=C/C(F)=C(\C=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
381.0,C=C/C(F)=C\C(=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
382.0,CB(F)c1ccc(C(=O)[O][Na])cc1,,,,,,,,,,,,,,,,,,,,,,,
383.0,FC1=CC(B([O][Na])[O][Na])=CCC1,,,,,,,,,,,,,,,,,,,,,,,
384.0,[B]c1cc(F)cc(C(=O)[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
385.0,C=C(F)/C(=C\C=C/C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
386.0,C=C/C(=C\C=C(/C)F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
387.0,F/C=C(/F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
388.0,FCc1cc(B([O][Na])[O][Na])[nH]n1,,,,,,,,,,,,,,,,,,,,,,,
389.0,[B]c1ccc(B([O][Na])[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
390.0,[B]c1ccc(B([O][Na])[O][Na])cc1F,,,,,,,,,,,,,,,,,,,,,,,
391.0,C=C/C(B([O][Na])[O][Na])=C(/F)N=C,,,,,,,,,,,,,,,,,,,,,,,
392.0,FC1(B([O][Na])[O][Na])C=CN=CC1,,,,,,,,,,,,,,,,,,,,,,,
393.0,[B]C(F)(F)C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
394.0,FC(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
395.0,FCn1cc(B([O][Na])[O][Na])cn1,,,,,,,,,,,,,,,,,,,,,,,
396.0,[B]c1cc(F)c(F)cc1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
397.0,FC1=CCC(B([O][Na])[O][Na])C=N1,,,,,,,,,,,,,,,,,,,,,,,
398.0,[B]c1cc(B([O][Na])[O][Na])c(F)cn1,,,,,,,,,,,,,,,,,,,,,,,
399.0,[B]c1cc([B])c(C(=O)[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
400.0,FCn1ccc(B([O][Na])[O][Na])n1,,,,,,,,,,,,,,,,,,,,,,,
401.0,C=Bc1cc(F)cc(C(=O)[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
402.0,C=C(C=N/C=C/F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
403.0,Cn1nc(F)cc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
404.0,[B]c1cc(F)c(F)c(C(=O)[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
405.0,O=C(CB([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
406.0,[B]c1ccc(C(=O)[O][Na])c(F)c1C,,,,,,,,,,,,,,,,,,,,,,,
407.0,CC1C=C(F)C=C(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
408.0,[B]c1cnc(F)c(C(=O)[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
409.0,O=C(CCCB([O][Na])[O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
410.0,[Na][O]B(CCC1CCCC1)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
411.0,CCCC[C@H]1C[C@@H]1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
412.0,C=C(C)CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
413.0,[Na][O]B(/C=C\CCCCl)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
414.0,CC(C)(C)/C=C\B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
415.0,CCCCCC/C=C\B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
416.0,CC1CCCCC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
417.0,CCCCC1CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
418.0,[Na][O]B(Cc1ccccn1)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
419.0,O=Cc1cocc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
420.0,[Na][O]B(/C=C/C1=CCCCC1)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
421.0,N#CCCC/C=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
422.0,[Na][O]B([O][Na])C12CCCC1CCC2,,,,,,,,,,,,,,,,,,,,,,,
423.0,CCCCOCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
424.0,CCCCC/C=C/CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
425.0,C=CCCCCC(=C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
426.0,CC(=O)OCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
427.0,[3H][O]([Na])B([O][Na])c1ccsc1,,,,,,,,,,,,,,,,,,,,,,,
428.0,[Na][O]B(CC=C[SiH3])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
429.0,O=C([O][Na])/C1=C/C=C\C=C/C=C\[B]1,,,,,,,,,,,,,,,,,,,,,,,
430.0,O=C(B([O][Na])[O][Na])c1cccs1,,,,,,,,,,,,,,,,,,,,,,,
431.0,CC(C)=C=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
432.0,CC=C=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
433.0,CC=CC=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
434.0,C=CCC=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
435.0,[Na][O]B(CC=C1CCCCC1)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
436.0,CCCC/C=C(/C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
437.0,CC(CB([O][Na])[O][Na])C(C)(C)C,,,,,,,,,,,,,,,,,,,,,,,
438.0,CC(CB([O][Na])[O][Na])C1CCCC1,,,,,,,,,,,,,,,,,,,,,,,
439.0,[2H][O]([Na])B(c1ccccc1)[O]([2H])[Na],,,,,,,,,,,,,,,,,,,,,,,
440.0,[B]/C=C1\C=C1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
441.0,[B]/C=C1\C=CC(C(=O)[O][Na])=C1,,,,,,,,,,,,,,,,,,,,,,,
442.0,[B]/C=C1\C=CC=C(C(=O)[O][Na])C=C1,,,,,,,,,,,,,,,,,,,,,,,
443.0,[B]/C(C)=C/C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
444.0,CCCC[C@@H]1CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
445.0,FCC/C=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
446.0,COCC(C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
447.0,C/C=C(/B([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
448.0,O=C([O][Na])c1ccc(B(F)F)cn1,,,,,,,,,,,,,,,,,,,,,,,
449.0,FC1=CCC(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
450.0,FC(F)(F)[C@H]1CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
451.0,FC1=NCCC=C1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
452.0,Fc1ccoc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
453.0,Cc1cc(F)c(B([O][Na])[O][Na])cn1,,,,,,,,,,,,,,,,,,,,,,,
454.0,Cc1cncc(B([O][Na])[O][Na])c1F,,,,,,,,,,,,,,,,,,,,,,,
455.0,Cc1cc(B([O][Na])[O][Na])ncc1F,,,,,,,,,,,,,,,,,,,,,,,
456.0,Cc1cc(F)cnc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
457.0,Cc1cnc(B([O][Na])[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
458.0,CC=C(B([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
459.0,[B]c1ccc(C(=O)[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
460.0,[B]c1cc(F)c(C(=O)[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
461.0,[B]c1ccc(C(=O)[O][Na])cc1F,,,,,,,,,,,,,,,,,,,,,,,
462.0,O=C([O][Na])C(F)B(F)F,,,,,,,,,,,,,,,,,,,,,,,
463.0,FCCCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
464.0,CC(F)C(F)(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
465.0,FC(F)C(F)CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
466.0,[B]C(C(=O)[O][Na])c1ccccc1F,,,,,,,,,,,,,,,,,,,,,,,
467.0,CN=C(F)/C=C(\C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
468.0,[B]c1ccc(CC(=O)[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
469.0,[B]c1cc(C(=O)[O][Na])ccc1F,,,,,,,,,,,,,,,,,,,,,,,
470.0,[B]c1cc(C(=O)[O][Na])c(F)cn1,,,,,,,,,,,,,,,,,,,,,,,
471.0,[B]c1cc(F)c(C(=O)[O][Na])cc1F,,,,,,,,,,,,,,,,,,,,,,,
472.0,FC1N=CC=CC1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
473.0,[B]Cc1ccc(C(=O)[O][Na])c(F)c1,,,,,,,,,,,,,,,,,,,,,,,
474.0,[B]c1cncc(F)c1C(=O)[O][Na],,,,,,,,,,,,,,,,,,,,,,,
475.0,C=C(F)/C=C\C(=C/C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
476.0,CCCC(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
477.0,F[C@@H]1C=CC(B([O][Na])[O][Na])=CC1,,,,,,,,,,,,,,,,,,,,,,,
478.0,C=C(/C=C\C(F)=C/C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
479.0,FC1=CC=CC(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
480.0,O=C1CC=CC(B([O][Na])[O][Na])=C1F,,,,,,,,,,,,,,,,,,,,,,,
481.0,O=C1C=CC=C(B([O][Na])[O][Na])C1F,,,,,,,,,,,,,,,,,,,,,,,
482.0,Cc1ccc(F)c(B([O][Na])[O][Na])n1,,,,,,,,,,,,,,,,,,,,,,,
483.0,Fc1cncnc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
484.0,C[C@@H](CCC(F)F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
485.0,C[C@H](CCC(F)F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
486.0,Fc1cnc(B([O][Na])[O][Na])nc1,,,,,,,,,,,,,,,,,,,,,,,
487.0,Cc1ccc(B([O][Na])[O][Na])nc1F,,,,,,,,,,,,,,,,,,,,,,,
488.0,FC1(F)CC(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
489.0,Fc1cc(B([O][Na])[O][Na])oc1F,,,,,,,,,,,,,,,,,,,,,,,
490.0,Fc1cc(F)c(B([O][Na])[O][Na])o1,,,,,,,,,,,,,,,,,,,,,,,
491.0,FC=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
492.0,FC(F)(F)OCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
493.0,FC1=CC=CC=C=C1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
494.0,FC1=CCCC=C1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
495.0,[B]c1ccc(F)c(B([O][Na])[O][Na])c1,,,,,,,,,,,,,,,,,,,,,,,
496.0,C=C(F)/C=C(\C)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
497.0,FC1=C(B([O][Na])[O][Na])CCCC1,,,,,,,,,,,,,,,,,,,,,,,
498.0,CC1(B([O][Na])[O][Na])C(F)C1(F)F,,,,,,,,,,,,,,,,,,,,,,,
499.0,FC1CC=C(B([O][Na])[O][Na])CC1,,,,,,,,,,,,,,,,,,,,,,,
500.0,CC1(C)C(B([O][Na])[O][Na])C1(F)F,,,,,,,,,,,,,,,,,,,,,,,
501.0,CC1(B([O][Na])[O][Na])CC1(F)F,,,,,,,,,,,,,,,,,,,,,,,
502.0,FC1(F)OCC1(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
503.0,C/C=C\C(B([O][Na])[O][Na])=C(/C)F,,,,,,,,,,,,,,,,,,,,,,,
504.0,FC(F)=CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
505.0,CC(CCC(F)F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
506.0,FC1(F)CCC(B([O][Na])[O][Na])C1,,,,,,,,,,,,,,,,,,,,,,,
507.0,FC1(F)CC1CCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
508.0,FCC12CC(B([O][Na])[O][Na])(C1)C2,,,,,,,,,,,,,,,,,,,,,,,
509.0,FCCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
510.0,CC(CB([O][Na])[O][Na])C(F)F,,,,,,,,,,,,,,,,,,,,,,,
511.0,Fc1nc(B([O][Na])[O][Na])cs1,,,,,,,,,,,,,,,,,,,,,,,
512.0,Cn1cc(B([O][Na])[O][Na])c(F)n1,,,,,,,,,,,,,,,,,,,,,,,
513.0,FC(F)CCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
514.0,Cn1ncc(B([O][Na])[O][Na])c1F,,,,,,,,,,,,,,,,,,,,,,,
515.0,C/C(=C\B([O][Na])[O][Na])C(F)F,,,,,,,,,,,,,,,,,,,,,,,
516.0,FC(F)=C(F)CB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
517.0,C/C(=C\B([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
518.0,F[C@@H]1C[C@H]1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
519.0,FCCCCCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
520.0,CC(F)(F)CCB([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
521.0,Fc1ncc(B([O][Na])[O][Na])s1,,,,,,,,,,,,,,,,,,,,,,,
522.0,FC1(F)CC1(F)B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
523.0,FCn1nccc1B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
524.0,C/C=C(\B([O][Na])[O][Na])C(F)(F)F,,,,,,,,,,,,,,,,,,,,,,,
525.0,CC(F)(B([O][Na])[O][Na])C(F)F,,,,,,,,,,,,,,,,,,,,,,,
526.0,O=C/C=C/B([O][Na])[O][Na],,,,,,,,,,,,,,,,,,,,,,,
